winner,bot_player,bot_wins,moves,max_depth,avg_minimax_time,game_number
1,1,True,12,15,5.523363749186198e-06,8007
Draw,1,False,16,15,8.52346420288086e-06,8008
0,0,True,7,16,5.602836608886719e-06,8009
Draw,1,False,16,15,5.453824996948242e-06,8010
0,0,True,7,16,5.0067901611328125e-06,8011
0,0,True,11,16,5.443890889485677e-06,8012
1,1,True,12,15,5.404154459635417e-06,8013
1,1,True,16,15,6.139278411865234e-06,8014
0,0,True,15,16,8.285045623779297e-06,8015
Draw,0,False,16,16,8.493661880493164e-06,8016
0,0,True,7,16,5.245208740234375e-06,8017
1,1,True,16,15,5.9604644775390625e-06,8018
1,1,True,16,15,6.67572021484375e-06,8019
1,1,True,14,15,9.707042149135045e-06,8020
1,1,True,12,15,5.4836273193359375e-06,8021
Draw,0,False,16,16,7.987022399902344e-06,8022
1,1,True,16,15,7.718801498413086e-06,8023
Draw,0,False,16,16,5.930662155151367e-06,8024
0,0,True,7,16,4.708766937255859e-06,8025
1,1,True,16,15,8.791685104370117e-06,8026
Draw,1,False,16,15,5.781650543212891e-06,8027
Draw,0,False,16,16,8.106231689453125e-06,8028
0,0,True,15,16,5.424022674560547e-06,8029
0,0,True,7,16,4.5299530029296875e-06,8030
0,0,True,15,16,8.940696716308594e-06,8031
Draw,0,False,16,16,7.331371307373047e-06,8032
0,0,True,15,16,5.364418029785156e-06,8033
1,1,True,12,15,5.841255187988281e-06,8034
Draw,1,False,16,15,8.016824722290039e-06,8035
Draw,0,False,16,16,6.258487701416016e-06,8036
1,1,True,8,15,5.7220458984375e-06,8037
0,0,True,13,16,8.344650268554688e-06,8038
1,1,True,16,15,7.599592208862305e-06,8039
0,0,True,7,16,6.139278411865234e-06,8040
1,1,True,16,15,7.838010787963867e-06,8041
Draw,0,False,16,16,8.940696716308594e-06,8042
Draw,1,False,16,15,5.155801773071289e-06,8043
0,0,True,15,16,1.0132789611816406e-05,8044
0,0,True,15,16,5.8710575103759766e-06,8045
0,0,True,7,16,5.662441253662109e-06,8046
Draw,0,False,16,16,4.410743713378906e-06,8047
0,0,True,15,16,5.692243576049805e-06,8048
Draw,0,False,16,16,6.67572021484375e-06,8049
1,1,True,16,15,6.705522537231445e-06,8050
Draw,0,False,16,16,8.07642936706543e-06,8051
1,1,True,14,15,6.4373016357421875e-06,8052
1,1,True,16,15,7.3909759521484375e-06,8053
0,0,True,7,16,6.139278411865234e-06,8054
0,0,True,15,16,1.2427568435668945e-05,8055
Draw,0,False,16,16,6.794929504394531e-06,8056
1,1,True,8,15,6.67572021484375e-06,8057
0,0,True,7,16,5.245208740234375e-06,8058
1,1,True,16,15,6.794929504394531e-06,8059
0,0,True,7,16,4.947185516357422e-06,8060
1,1,True,16,15,6.586313247680664e-06,8061
1,1,True,12,15,5.8015187581380206e-06,8062
Draw,0,False,16,16,5.7220458984375e-06,8063
1,1,True,12,15,6.556510925292969e-06,8064
0,0,True,7,16,1.2695789337158203e-05,8065
1,1,True,14,15,5.9604644775390625e-06,8066
0,0,True,7,16,5.245208740234375e-06,8067
1,1,True,16,15,7.927417755126953e-06,8068
1,1,True,8,15,5.304813385009766e-06,8069
Draw,0,False,16,16,4.827976226806641e-06,8070
Draw,0,False,16,16,5.245208740234375e-06,8071
0,0,True,15,16,7.063150405883789e-06,8072
1,1,True,16,15,6.586313247680664e-06,8073
1,1,True,16,15,7.569789886474609e-06,8074
1,1,True,16,15,6.8247318267822266e-06,8075
Draw,0,False,16,16,9.626150131225586e-06,8076
Draw,0,False,16,16,5.424022674560547e-06,8077
1,1,True,16,15,5.3942203521728516e-06,8078
0,0,True,15,16,5.304813385009766e-06,8079
Draw,0,False,16,16,6.616115570068359e-06,8080
Draw,1,False,16,15,5.5730342864990234e-06,8081
1,1,True,16,15,6.705522537231445e-06,8082
Draw,0,False,16,16,5.990266799926758e-06,8083
1,1,True,14,15,7.016318184988839e-06,8084
Draw,1,False,16,15,6.496906280517578e-06,8085
Draw,0,False,16,16,5.245208740234375e-06,8086
0,0,True,7,16,5.245208740234375e-06,8087
0,0,True,7,16,4.589557647705078e-06,8088
Draw,0,False,16,16,6.9141387939453125e-06,8089
1,1,True,16,15,5.424022674560547e-06,8090
Draw,1,False,16,15,6.616115570068359e-06,8091
0,0,True,7,16,4.947185516357422e-06,8092
1,1,True,16,15,7.152557373046875e-06,8093
Draw,0,False,16,16,7.0035457611083984e-06,8094
1,1,True,16,15,5.245208740234375e-06,8095
0,0,True,15,16,4.082918167114258e-06,8096
Draw,0,False,16,16,4.1425228118896484e-06,8097
0,0,True,7,16,4.172325134277344e-06,8098
Draw,1,False,16,15,4.4405460357666016e-06,8099
1,1,True,16,15,5.9604644775390625e-06,8100
Draw,0,False,16,16,4.887580871582031e-06,8101
0,0,True,15,16,5.811452865600586e-06,8102
0,0,True,13,16,6.573540823800224e-06,8103
1,1,True,16,15,4.738569259643555e-06,8104
Draw,0,False,16,16,6.3478946685791016e-06,8105
Draw,0,False,16,16,4.410743713378906e-06,8106
1,1,True,16,15,5.066394805908203e-06,8107
0,0,True,7,16,4.231929779052734e-06,8108
1,1,True,16,15,5.692243576049805e-06,8109
Draw,0,False,16,16,5.0067901611328125e-06,8110
1,1,True,12,15,5.364418029785156e-06,8111
1,1,True,16,15,5.692243576049805e-06,8112
0,0,True,7,16,4.351139068603516e-06,8113
0,0,True,7,16,4.231929779052734e-06,8114
Draw,0,False,16,16,4.738569259643555e-06,8115
Draw,1,False,16,15,4.827976226806641e-06,8116
1,1,True,16,15,5.0961971282958984e-06,8117
0,0,True,13,16,4.76837158203125e-06,8118
1,1,True,8,15,6.556510925292969e-06,8119
1,1,True,16,15,7.897615432739258e-06,8120
1,1,True,16,15,4.708766937255859e-06,8121
1,1,True,10,15,5.4836273193359375e-06,8122
0,0,True,13,16,6.948198590959821e-06,8123
1,1,True,14,15,4.5299530029296875e-06,8124
0,0,True,15,16,7.361173629760742e-06,8125
Draw,0,False,16,16,5.781650543212891e-06,8126
1,1,True,8,15,4.5299530029296875e-06,8127
1,1,True,16,15,4.738569259643555e-06,8128
1,1,True,16,15,6.22868537902832e-06,8129
0,0,True,7,16,4.351139068603516e-06,8130
0,0,True,15,16,5.990266799926758e-06,8131
0,0,True,7,16,4.291534423828125e-06,8132
1,1,True,16,15,4.798173904418945e-06,8133
1,1,True,16,15,5.185604095458984e-06,8134
1,1,True,14,15,7.050377982003349e-06,8135
1,1,True,16,15,9.864568710327148e-06,8136
1,1,True,16,15,4.500150680541992e-06,8137
Draw,0,False,16,16,4.5299530029296875e-06,8138
1,1,True,16,15,6.735324859619141e-06,8139
1,1,True,10,15,4.339218139648437e-06,8140
Draw,1,False,16,15,5.125999450683594e-06,8141
Draw,0,False,16,16,4.410743713378906e-06,8142
Draw,1,False,16,15,5.185604095458984e-06,8143
1,1,True,14,15,4.734311785016741e-06,8144
1,1,True,14,15,6.9141387939453125e-06,8145
0,0,True,15,16,6.705522537231445e-06,8146
1,1,True,8,15,4.827976226806641e-06,8147
0,0,True,15,16,5.900859832763672e-06,8148
0,0,True,7,16,4.0531158447265625e-06,8149
1,1,True,12,15,4.6888987223307294e-06,8150
Draw,0,False,16,16,5.513429641723633e-06,8151
0,0,True,7,16,4.351139068603516e-06,8152
1,1,True,16,15,4.559755325317383e-06,8153
1,1,True,8,15,4.649162292480469e-06,8154
Draw,0,False,16,16,4.202127456665039e-06,8155
Draw,1,False,16,15,7.12275505065918e-06,8156
Draw,0,False,16,16,5.185604095458984e-06,8157
0,0,True,15,16,4.172325134277344e-06,8158
1,1,True,12,15,6.039937337239583e-06,8159
1,1,True,16,15,4.231929779052734e-06,8160
0,0,True,7,16,4.231929779052734e-06,8161
1,1,True,16,15,4.291534423828125e-06,8162
1,1,True,16,15,4.857778549194336e-06,8163
Draw,0,False,16,16,8.434057235717773e-06,8164
0,0,True,7,16,4.172325134277344e-06,8165
1,1,True,16,15,6.258487701416016e-06,8166
1,1,True,16,15,1.436471939086914e-05,8167
Draw,0,False,16,16,4.500150680541992e-06,8168
0,0,True,7,16,4.410743713378906e-06,8169
1,1,True,16,15,6.586313247680664e-06,8170
1,1,True,16,15,4.291534423828125e-06,8171
Draw,1,False,16,15,7.3909759521484375e-06,8172
0,0,True,7,16,4.0531158447265625e-06,8173
Draw,1,False,16,15,4.1425228118896484e-06,8174
1,1,True,16,15,4.649162292480469e-06,8175
1,1,True,16,15,4.798173904418945e-06,8176
Draw,0,False,16,16,4.589557647705078e-06,8177
1,1,True,8,15,4.410743713378906e-06,8178
1,1,True,16,15,5.751848220825195e-06,8179
0,0,True,7,16,4.410743713378906e-06,8180
Draw,0,False,16,16,5.841255187988281e-06,8181
Draw,0,False,16,16,4.380941390991211e-06,8182
Draw,0,False,16,16,5.304813385009766e-06,8183
1,1,True,16,15,4.4405460357666016e-06,8184
Draw,1,False,16,15,6.884336471557617e-06,8185
0,0,True,15,16,4.172325134277344e-06,8186
Draw,0,False,16,16,4.470348358154297e-06,8187
1,1,True,16,15,4.76837158203125e-06,8188
1,1,True,14,15,4.632132393973214e-06,8189
1,1,True,16,15,4.887580871582031e-06,8190
0,0,True,15,16,5.602836608886719e-06,8191
0,0,True,15,16,4.589557647705078e-06,8192
1,1,True,14,15,5.926404680524554e-06,8193
0,0,True,11,16,4.291534423828125e-06,8194
1,1,True,16,15,4.470348358154297e-06,8195
1,1,True,16,15,6.765127182006836e-06,8196
0,0,True,13,16,5.449567522321429e-06,8197
0,0,True,7,16,4.0531158447265625e-06,8198
1,1,True,14,15,5.824225289481026e-06,8199
1,1,True,16,15,7.897615432739258e-06,8200
Draw,1,False,16,15,7.3909759521484375e-06,8201
1,1,True,16,15,4.5299530029296875e-06,8202
1,1,True,16,15,6.9141387939453125e-06,8203
1,1,True,12,15,4.6888987223307294e-06,8204
1,1,True,16,15,4.291534423828125e-06,8205
0,0,True,7,16,4.291534423828125e-06,8206
0,0,True,15,16,4.291534423828125e-06,8207
0,0,True,7,16,4.112720489501953e-06,8208
Draw,1,False,16,15,4.708766937255859e-06,8209
1,1,True,14,15,6.02858407156808e-06,8210
1,1,True,16,15,5.066394805908203e-06,8211
0,0,True,15,16,4.26173210144043e-06,8212
0,0,True,7,16,4.351139068603516e-06,8213
0,0,True,15,16,4.231929779052734e-06,8214
1,1,True,16,15,4.589557647705078e-06,8215
1,1,True,14,15,5.245208740234375e-06,8216
0,0,True,15,16,4.291534423828125e-06,8217
1,1,True,16,15,6.705522537231445e-06,8218
0,0,True,15,16,8.07642936706543e-06,8219
1,1,True,14,15,4.666192190987724e-06,8220
0,0,True,15,16,4.0531158447265625e-06,8221
1,1,True,16,15,5.692243576049805e-06,8222
Draw,1,False,16,15,4.351139068603516e-06,8223
1,1,True,12,15,4.569689432779948e-06,8224
0,0,True,15,16,4.678964614868164e-06,8225
1,1,True,16,15,4.738569259643555e-06,8226
1,1,True,16,15,5.692243576049805e-06,8227
1,1,True,16,15,5.513429641723633e-06,8228
Draw,0,False,16,16,7.152557373046875e-06,8229
Draw,1,False,16,15,4.6193599700927734e-06,8230
0,0,True,13,16,4.666192190987724e-06,8231
1,1,True,12,15,4.967053731282552e-06,8232
Draw,1,False,16,15,4.827976226806641e-06,8233
1,1,True,12,15,7.311503092447917e-06,8234
Draw,0,False,16,16,4.9173831939697266e-06,8235
1,1,True,14,15,6.67572021484375e-06,8236
1,1,True,16,15,4.589557647705078e-06,8237
0,0,True,13,16,4.12123543875558e-06,8238
Draw,1,False,16,15,4.589557647705078e-06,8239
0,0,True,15,16,4.172325134277344e-06,8240
Draw,1,False,16,15,6.9141387939453125e-06,8241
0,0,True,15,16,4.1425228118896484e-06,8242
0,0,True,7,16,4.351139068603516e-06,8243
1,1,True,16,15,4.5299530029296875e-06,8244
0,0,True,7,16,4.410743713378906e-06,8245
1,1,True,12,15,5.880991617838542e-06,8246
Draw,0,False,16,16,4.32133674621582e-06,8247
0,0,True,15,16,1.049041748046875e-05,8248
0,0,True,15,16,5.364418029785156e-06,8249
Draw,0,False,16,16,5.543231964111328e-06,8250
Draw,0,False,16,16,6.16908073425293e-06,8251
0,0,True,15,16,4.738569259643555e-06,8252
0,0,True,15,16,6.16908073425293e-06,8253
0,0,True,15,16,4.678964614868164e-06,8254
1,1,True,10,15,4.911422729492188e-06,8255
Draw,0,False,16,16,4.798173904418945e-06,8256
0,0,True,7,16,4.5299530029296875e-06,8257
0,0,True,11,16,4.2120615641276044e-06,8258
0,0,True,15,16,4.351139068603516e-06,8259
0,0,True,7,16,4.172325134277344e-06,8260
0,0,True,7,16,4.112720489501953e-06,8261
0,0,True,7,16,4.291534423828125e-06,8262
1,1,True,16,15,4.76837158203125e-06,8263
Draw,0,False,16,16,4.500150680541992e-06,8264
0,0,True,7,16,4.112720489501953e-06,8265
0,0,True,7,16,3.933906555175781e-06,8266
0,0,True,11,16,4.291534423828125e-06,8267
1,1,True,16,15,4.589557647705078e-06,8268
Draw,0,False,16,16,4.32133674621582e-06,8269
1,1,True,14,15,4.632132393973214e-06,8270
0,0,True,7,16,5.0067901611328125e-06,8271
0,0,True,7,16,4.0531158447265625e-06,8272
Draw,0,False,16,16,6.22868537902832e-06,8273
1,1,True,16,15,4.708766937255859e-06,8274
0,0,True,7,16,4.351139068603516e-06,8275
1,1,True,8,15,7.033348083496094e-06,8276
Draw,0,False,16,16,4.231929779052734e-06,8277
1,1,True,16,15,5.632638931274414e-06,8278
Draw,0,False,16,16,3.9637088775634766e-06,8279
1,1,True,14,15,5.926404680524554e-06,8280
0,0,True,15,16,4.470348358154297e-06,8281
0,0,True,7,16,4.0531158447265625e-06,8282
Draw,0,False,16,16,4.5299530029296875e-06,8283
1,1,True,10,15,4.625320434570312e-06,8284
0,0,True,7,16,4.0531158447265625e-06,8285
Draw,0,False,16,16,6.377696990966797e-06,8286
1,1,True,8,15,4.649162292480469e-06,8287
0,0,True,15,16,4.023313522338867e-06,8288
0,0,True,7,16,4.112720489501953e-06,8289
1,1,True,14,15,6.267002650669643e-06,8290
0,0,True,7,16,4.112720489501953e-06,8291
0,0,True,7,16,4.112720489501953e-06,8292
Draw,0,False,16,16,4.470348358154297e-06,8293
Draw,0,False,16,16,4.26173210144043e-06,8294
0,0,True,15,16,4.827976226806641e-06,8295
1,1,True,16,15,4.351139068603516e-06,8296
Draw,0,False,16,16,5.21540641784668e-06,8297
0,0,True,7,16,4.0531158447265625e-06,8298
1,1,True,16,15,5.4836273193359375e-06,8299
Draw,0,False,16,16,3.844499588012695e-06,8300
1,1,True,14,15,4.700251988002232e-06,8301
1,1,True,14,15,3.950936453683036e-06,8302
1,1,True,16,15,7.659196853637695e-06,8303
0,0,True,15,16,4.410743713378906e-06,8304
0,0,True,11,16,7.2320302327473956e-06,8305
Draw,0,False,16,16,4.649162292480469e-06,8306
1,1,True,16,15,6.0498714447021484e-06,8307
1,1,True,16,15,4.976987838745117e-06,8308
1,1,True,8,15,4.827976226806641e-06,8309
Draw,0,False,16,16,9.417533874511719e-06,8310
1,1,True,12,15,7.112820943196614e-06,8311
1,1,True,14,15,4.938670567103795e-06,8312
0,0,True,15,16,9.98377799987793e-06,8313
1,1,True,16,15,5.8710575103759766e-06,8314
0,0,True,7,16,5.066394805908203e-06,8315
1,1,True,16,15,5.125999450683594e-06,8316
1,1,True,16,15,7.331371307373047e-06,8317
1,1,True,16,15,5.0961971282958984e-06,8318
Draw,1,False,16,15,4.9173831939697266e-06,8319
1,1,True,8,15,4.827976226806641e-06,8320
1,1,True,16,15,7.0035457611083984e-06,8321
0,0,True,7,16,4.410743713378906e-06,8322
1,1,True,16,15,6.139278411865234e-06,8323
1,1,True,16,15,5.304813385009766e-06,8324
1,1,True,8,15,5.364418029785156e-06,8325
Draw,0,False,16,16,4.4405460357666016e-06,8326
1,1,True,16,15,4.5299530029296875e-06,8327
Draw,0,False,16,16,4.559755325317383e-06,8328
0,0,True,15,16,4.76837158203125e-06,8329
0,0,True,15,16,6.645917892456055e-06,8330
0,0,True,7,16,4.470348358154297e-06,8331
1,1,True,10,15,5.102157592773437e-06,8332
Draw,0,False,16,16,8.553266525268555e-06,8333
1,1,True,16,15,4.410743713378906e-06,8334
1,1,True,16,15,6.4373016357421875e-06,8335
0,0,True,15,16,4.380941390991211e-06,8336
1,1,True,8,15,6.794929504394531e-06,8337
1,1,True,16,15,5.066394805908203e-06,8338
1,1,True,8,15,4.827976226806641e-06,8339
0,0,True,7,16,4.708766937255859e-06,8340
1,1,True,16,15,5.692243576049805e-06,8341
Draw,0,False,16,16,4.5299530029296875e-06,8342
0,0,True,7,16,4.351139068603516e-06,8343
1,1,True,16,15,4.708766937255859e-06,8344
1,1,True,8,15,4.947185516357422e-06,8345
Draw,1,False,16,15,6.556510925292969e-06,8346
Draw,1,False,16,15,8.761882781982422e-06,8347
1,1,True,16,15,4.6193599700927734e-06,8348
1,1,True,16,15,4.887580871582031e-06,8349
0,0,True,7,16,4.410743713378906e-06,8350
1,1,True,16,15,6.318092346191406e-06,8351
1,1,True,16,15,4.291534423828125e-06,8352
0,0,True,7,16,4.172325134277344e-06,8353
0,0,True,7,16,4.470348358154297e-06,8354
1,1,True,16,15,5.185604095458984e-06,8355
1,1,True,14,15,5.994524274553571e-06,8356
0,0,True,15,16,5.513429641723633e-06,8357
0,0,True,7,16,4.172325134277344e-06,8358
0,0,True,7,16,3.933906555175781e-06,8359
Draw,0,False,16,16,4.500150680541992e-06,8360
Draw,1,False,16,15,7.778406143188477e-06,8361
1,1,True,14,15,6.641660417829241e-06,8362
0,0,True,13,16,5.619866507393974e-06,8363
1,1,True,8,15,4.76837158203125e-06,8364
1,1,True,16,15,5.155801773071289e-06,8365
0,0,True,13,16,4.393713814871651e-06,8366
0,0,True,13,16,4.802431379045759e-06,8367
Draw,0,False,16,16,4.76837158203125e-06,8368
Draw,1,False,16,15,6.5267086029052734e-06,8369
Draw,0,False,16,16,4.500150680541992e-06,8370
1,1,True,8,15,4.649162292480469e-06,8371
1,1,True,14,15,8.412769862583705e-06,8372
1,1,True,8,15,4.649162292480469e-06,8373
0,0,True,7,16,4.172325134277344e-06,8374
0,0,True,7,16,3.874301910400391e-06,8375
0,0,True,15,16,4.470348358154297e-06,8376
Draw,1,False,16,15,4.738569259643555e-06,8377
0,0,True,15,16,4.351139068603516e-06,8378
Draw,0,False,16,16,4.26173210144043e-06,8379
1,1,True,14,15,4.972730364118304e-06,8380
1,1,True,16,15,4.559755325317383e-06,8381
1,1,True,16,15,4.380941390991211e-06,8382
1,1,True,14,15,5.0067901611328125e-06,8383
1,1,True,16,15,4.76837158203125e-06,8384
0,0,True,11,16,4.808108011881511e-06,8385
0,0,True,13,16,4.223414829799107e-06,8386
0,0,True,15,16,4.6193599700927734e-06,8387
1,1,True,16,15,4.5299530029296875e-06,8388
1,1,True,16,15,5.781650543212891e-06,8389
0,0,True,7,16,4.708766937255859e-06,8390
Draw,1,False,16,15,4.708766937255859e-06,8391
1,1,True,16,15,5.066394805908203e-06,8392
0,0,True,15,16,4.708766937255859e-06,8393
Draw,1,False,16,15,5.602836608886719e-06,8394
1,1,True,16,15,4.857778549194336e-06,8395
Draw,1,False,16,15,4.112720489501953e-06,8396
Draw,1,False,16,15,4.023313522338867e-06,8397
1,1,True,16,15,4.708766937255859e-06,8398
0,0,True,7,16,4.291534423828125e-06,8399
1,1,True,8,15,4.470348358154297e-06,8400
Draw,1,False,16,15,4.5299530029296875e-06,8401
1,1,True,16,15,4.76837158203125e-06,8402
Draw,0,False,16,16,5.781650543212891e-06,8403
1,1,True,16,15,5.9604644775390625e-06,8404
1,1,True,16,15,5.8710575103759766e-06,8405
0,0,True,7,16,4.291534423828125e-06,8406
0,0,True,15,16,4.351139068603516e-06,8407
0,0,True,7,16,4.172325134277344e-06,8408
0,0,True,7,16,4.231929779052734e-06,8409
1,1,True,16,15,4.500150680541992e-06,8410
0,0,True,7,16,4.76837158203125e-06,8411
0,0,True,7,16,4.291534423828125e-06,8412
1,1,True,10,15,1.2874603271484375e-05,8413
1,1,True,14,15,7.254736764090401e-06,8414
Draw,0,False,16,16,4.351139068603516e-06,8415
0,0,True,7,16,6.139278411865234e-06,8416
0,0,True,7,16,4.410743713378906e-06,8417
Draw,0,False,16,16,4.410743713378906e-06,8418
1,1,True,16,15,4.589557647705078e-06,8419
Draw,0,False,16,16,6.705522537231445e-06,8420
0,0,True,15,16,4.708766937255859e-06,8421
0,0,True,7,16,4.410743713378906e-06,8422
Draw,0,False,16,16,4.738569259643555e-06,8423
1,1,True,12,15,6.2783559163411456e-06,8424
1,1,True,16,15,4.708766937255859e-06,8425
1,1,True,16,15,6.079673767089844e-06,8426
1,1,True,16,15,4.947185516357422e-06,8427
0,0,True,15,16,4.500150680541992e-06,8428
Draw,0,False,16,16,4.4405460357666016e-06,8429
0,0,True,7,16,4.291534423828125e-06,8430
0,0,True,15,16,4.1425228118896484e-06,8431
1,1,True,16,15,6.794929504394531e-06,8432
1,1,True,16,15,5.930662155151367e-06,8433
Draw,0,False,16,16,8.07642936706543e-06,8434
1,1,True,8,15,5.185604095458984e-06,8435
0,0,True,7,16,3.993511199951172e-06,8436
Draw,0,False,16,16,5.692243576049805e-06,8437
Draw,1,False,16,15,9.685754776000977e-06,8438
1,1,True,16,15,6.645917892456055e-06,8439
Draw,0,False,16,16,4.4405460357666016e-06,8440
Draw,0,False,16,16,7.867813110351562e-06,8441
Draw,0,False,16,16,5.304813385009766e-06,8442
1,1,True,8,15,4.649162292480469e-06,8443
0,0,True,15,16,4.231929779052734e-06,8444
1,1,True,12,15,4.410743713378906e-06,8445
0,0,True,7,16,7.212162017822266e-06,8446
1,1,True,16,15,4.678964614868164e-06,8447
0,0,True,15,16,4.231929779052734e-06,8448
1,1,True,8,15,5.0067901611328125e-06,8449
0,0,True,15,16,6.079673767089844e-06,8450
0,0,True,7,16,4.649162292480469e-06,8451
1,1,True,16,15,4.559755325317383e-06,8452
1,1,True,16,15,5.930662155151367e-06,8453
1,1,True,14,15,4.223414829799107e-06,8454
1,1,True,16,15,4.649162292480469e-06,8455
Draw,0,False,16,16,5.125999450683594e-06,8456
0,0,True,7,16,3.874301910400391e-06,8457
1,1,True,16,15,7.987022399902344e-06,8458
1,1,True,16,15,4.9173831939697266e-06,8459
0,0,True,15,16,5.751848220825195e-06,8460
1,1,True,16,15,4.172325134277344e-06,8461
Draw,0,False,16,16,4.500150680541992e-06,8462
0,0,True,7,16,4.0531158447265625e-06,8463
0,0,True,7,16,4.291534423828125e-06,8464
Draw,0,False,16,16,6.5267086029052734e-06,8465
1,1,True,14,15,7.084437779017857e-06,8466
0,0,True,7,16,4.231929779052734e-06,8467
0,0,True,7,16,4.410743713378906e-06,8468
1,1,True,16,15,4.678964614868164e-06,8469
0,0,True,15,16,4.500150680541992e-06,8470
1,1,True,16,15,5.8710575103759766e-06,8471
1,1,True,16,15,4.976987838745117e-06,8472
Draw,0,False,16,16,4.649162292480469e-06,8473
0,0,True,7,16,1.2040138244628906e-05,8474
0,0,True,15,16,4.410743713378906e-06,8475
1,1,True,16,15,5.036592483520508e-06,8476
0,0,True,15,16,4.410743713378906e-06,8477
1,1,True,16,15,5.7220458984375e-06,8478
1,1,True,16,15,4.26173210144043e-06,8479
0,0,True,13,16,4.393713814871651e-06,8480
1,1,True,10,15,7.200241088867187e-06,8481
0,0,True,7,16,4.0531158447265625e-06,8482
Draw,1,False,16,15,4.6193599700927734e-06,8483
0,0,True,7,16,4.112720489501953e-06,8484
0,0,True,11,16,4.092852274576823e-06,8485
1,1,True,8,15,4.410743713378906e-06,8486
0,0,True,7,16,4.112720489501953e-06,8487
Draw,0,False,16,16,5.304813385009766e-06,8488
Draw,0,False,16,16,5.513429641723633e-06,8489
1,1,True,14,15,6.267002650669643e-06,8490
1,1,True,16,15,5.0067901611328125e-06,8491
1,1,True,8,15,4.887580871582031e-06,8492
1,1,True,16,15,4.887580871582031e-06,8493
Draw,1,False,16,15,5.602836608886719e-06,8494
Draw,1,False,16,15,4.887580871582031e-06,8495
1,1,True,16,15,6.67572021484375e-06,8496
Draw,0,False,16,16,5.334615707397461e-06,8497
1,1,True,8,15,4.291534423828125e-06,8498
1,1,True,8,15,4.112720489501953e-06,8499
0,0,True,15,16,7.4803829193115234e-06,8500
0,0,True,15,16,4.410743713378906e-06,8501
0,0,True,13,16,4.155295235770089e-06,8502
Draw,0,False,16,16,4.0531158447265625e-06,8503
1,1,True,16,15,4.6193599700927734e-06,8504
0,0,True,15,16,4.082918167114258e-06,8505
Draw,0,False,16,16,4.380941390991211e-06,8506
1,1,True,12,15,5.1657358805338544e-06,8507
1,1,True,12,15,5.245208740234375e-06,8508
1,1,True,16,15,1.4513731002807617e-05,8509
Draw,0,False,16,16,4.500150680541992e-06,8510
0,0,True,15,16,5.155801773071289e-06,8511
1,1,True,16,15,4.649162292480469e-06,8512
1,1,True,8,15,4.5299530029296875e-06,8513
1,1,True,16,15,7.867813110351562e-06,8514
1,1,True,12,15,6.318092346191406e-06,8515
1,1,True,14,15,4.291534423828125e-06,8516
1,1,True,16,15,5.841255187988281e-06,8517
1,1,True,8,15,5.543231964111328e-06,8518
0,0,True,7,16,5.066394805908203e-06,8519
0,0,True,7,16,5.364418029785156e-06,8520
Draw,1,False,16,15,1.1444091796875e-05,8521
0,0,True,7,16,4.5299530029296875e-06,8522
1,1,True,12,15,1.0331471761067709e-05,8523
1,1,True,16,15,5.811452865600586e-06,8524
0,0,True,7,16,4.470348358154297e-06,8525
1,1,True,16,15,5.811452865600586e-06,8526
1,1,True,16,15,5.424022674560547e-06,8527
1,1,True,14,15,7.288796561104911e-06,8528
0,0,True,15,16,6.079673767089844e-06,8529
Draw,1,False,16,15,7.033348083496094e-06,8530
1,1,True,16,15,5.7220458984375e-06,8531
0,0,True,7,16,4.231929779052734e-06,8532
0,0,True,7,16,4.76837158203125e-06,8533
1,1,True,8,15,6.854534149169922e-06,8534
1,1,True,8,15,4.649162292480469e-06,8535
Draw,0,False,16,16,5.0067901611328125e-06,8536
0,0,True,15,16,5.245208740234375e-06,8537
0,0,True,15,16,6.198883056640625e-06,8538
1,1,True,16,15,5.125999450683594e-06,8539
Draw,0,False,16,16,5.0961971282958984e-06,8540
0,0,True,7,16,4.887580871582031e-06,8541
1,1,True,12,15,5.245208740234375e-06,8542
1,1,True,16,15,8.016824722290039e-06,8543
1,1,True,8,15,4.470348358154297e-06,8544
1,1,True,14,15,6.164823259626116e-06,8545
0,0,True,7,16,4.112720489501953e-06,8546
Draw,0,False,16,16,6.0498714447021484e-06,8547
0,0,True,7,16,4.470348358154297e-06,8548
1,1,True,16,15,5.453824996948242e-06,8549
Draw,0,False,16,16,5.0961971282958984e-06,8550
1,1,True,16,15,5.304813385009766e-06,8551
Draw,1,False,16,15,6.288290023803711e-06,8552
Draw,1,False,16,15,5.304813385009766e-06,8553
0,0,True,7,16,4.172325134277344e-06,8554
0,0,True,15,16,4.857778549194336e-06,8555
0,0,True,15,16,5.334615707397461e-06,8556
0,0,True,13,16,5.687986101422991e-06,8557
1,1,True,16,15,5.692243576049805e-06,8558
0,0,True,7,16,4.827976226806641e-06,8559
0,0,True,7,16,4.589557647705078e-06,8560
0,0,True,7,16,3.814697265625e-06,8561
Draw,1,False,16,15,5.334615707397461e-06,8562
1,1,True,8,15,5.602836608886719e-06,8563
1,1,True,16,15,4.976987838745117e-06,8564
0,0,True,7,16,4.470348358154297e-06,8565
0,0,True,15,16,4.738569259643555e-06,8566
1,1,True,16,15,6.139278411865234e-06,8567
Draw,1,False,16,15,5.632638931274414e-06,8568
0,0,True,7,16,4.112720489501953e-06,8569
0,0,True,11,16,5.245208740234375e-06,8570
1,1,True,16,15,6.496906280517578e-06,8571
Draw,0,False,16,16,4.947185516357422e-06,8572
