start_number,winner,minimax_player,minimax_bot_wins,turns,max_depth,avg_minimax_time,game_number
18,1,1,True,8,17,0.00018328428268432617,4064
17,0,0,True,7,17,0.0001755356788635254,4065
15,0,0,True,7,15,0.00018829107284545898,4066
26,1,1,True,6,13,0.00010307629903157552,4067
24,0,0,True,13,24,0.0006272111620221819,4068
19,0,0,True,9,19,0.000310516357421875,4069
29,0,0,True,7,29,0.0009254813194274902,4070
16,0,0,True,5,16,0.00018628438313802084,4071
22,0,0,True,7,22,0.0006015896797180176,4072
21,1,1,True,6,10,6.0399373372395836e-05,4073
24,1,1,True,8,23,0.000692903995513916,4074
26,1,1,True,8,25,0.0005818009376525879,4075
25,0,0,True,7,25,0.0005794167518615723,4076
15,1,1,True,8,14,0.0001741647720336914,4077
15,1,1,True,6,7,3.512700398763021e-05,4078
27,1,1,True,10,26,0.0008774280548095703,4079
20,1,1,True,8,19,0.00037598609924316406,4080
27,1,1,True,10,26,0.0008718490600585938,4081
29,0,0,True,7,29,0.0009201765060424805,4082
17,0,0,True,7,17,0.00017958879470825195,4083
18,1,1,True,6,9,4.855791727701823e-05,4084
28,1,1,True,8,27,0.0007738471031188965,4085
18,1,1,True,6,9,4.871686299641927e-05,4086
30,0,0,True,9,30,0.0014259815216064453,4087
19,1,1,True,6,9,4.847844441731771e-05,4088
19,0,0,True,9,19,0.0003156185150146484,4089
28,0,0,True,7,28,0.0007770657539367676,4090
19,1,1,True,8,9,5.4895877838134766e-05,4091
20,0,0,True,9,20,0.0002451419830322266,4092
29,1,1,True,8,28,0.0008334517478942871,4093
18,1,1,True,6,9,4.839897155761719e-05,4094
24,0,0,True,7,24,0.0005088448524475098,4095
23,1,1,True,6,11,7.565816243489583e-05,4096
21,0,0,True,7,21,0.00032806396484375,4097
24,0,0,True,7,24,0.0005106925964355469,4098
26,0,0,True,7,26,0.0006726384162902832,4099
27,0,0,True,7,27,0.0007431507110595703,4100
28,1,1,True,16,27,0.0008306503295898438,4101
25,0,0,True,7,25,0.0005782842636108398,4102
20,1,1,True,8,19,0.0002601742744445801,4103
23,0,0,True,9,23,0.00037550926208496094,4104
16,0,0,True,7,16,0.0001519322395324707,4105
28,0,0,True,7,28,0.0008333325386047363,4106
30,1,0,False,8,30,0.0010559558868408203,4107
15,0,0,True,7,15,0.00019216537475585938,4108
29,0,0,True,7,29,0.000874936580657959,4109
21,1,1,True,6,20,0.00035389264424641925,4110
28,0,0,True,7,28,0.0007782578468322754,4111
18,1,1,True,8,9,5.173683166503906e-05,4112
23,0,0,True,7,23,0.0004448890686035156,4113
16,0,0,True,5,16,0.00018405914306640625,4114
23,0,0,True,9,23,0.000572967529296875,4115
30,1,0,False,8,30,0.0010547637939453125,4116
27,1,1,True,8,26,0.0006836056709289551,4117
15,0,0,True,7,15,0.00018477439880371094,4118
23,0,0,True,9,23,0.0005831241607666016,4119
26,1,1,True,6,13,0.00010935465494791667,4120
22,1,1,True,6,21,0.0003991127014160156,4121
21,0,0,True,5,21,0.0003997484842936198,4122
27,0,0,True,11,27,0.0012358824412027996,4123
29,0,0,True,7,29,0.0009253621101379395,4124
21,1,1,True,10,20,0.00025615692138671877,4125
28,1,1,True,8,27,0.0007680058479309082,4126
24,0,0,True,11,24,0.0007168849309285482,4127
30,1,0,False,8,30,0.0016598105430603027,4128
25,1,1,True,12,24,0.000568389892578125,4129
23,0,0,True,7,23,0.0005207061767578125,4130
21,1,1,True,6,20,0.00035373369852701825,4131
25,1,1,True,6,12,9.163220723470052e-05,4132
21,0,0,True,7,21,0.00032901763916015625,4133
20,1,1,True,6,10,6.047884623209635e-05,4134
30,1,1,True,8,15,0.00012606382369995117,4135
28,1,1,True,8,14,0.00011068582534790039,4136
30,1,1,True,8,29,0.000921785831451416,4137
20,1,1,True,10,10,6.40869140625e-05,4138
19,0,0,True,7,19,0.0003781318664550781,4139
23,0,0,True,9,23,0.0003758907318115234,4140
24,1,1,True,8,23,0.00044614076614379883,4141
22,1,1,True,6,11,7.963180541992188e-05,4142
16,0,0,True,7,16,0.00015532970428466797,4143
19,0,0,True,7,19,0.0002493858337402344,4144
21,1,1,True,6,20,0.0003577868143717448,4145
18,0,0,True,7,18,0.000326693058013916,4146
28,1,1,True,8,27,0.0007544159889221191,4147
15,1,1,True,8,14,0.0001627802848815918,4148
15,1,1,True,8,14,0.00015276670455932617,4149
23,1,1,True,10,22,0.0005013942718505859,4150
20,1,1,True,6,10,6.437301635742188e-05,4151
15,1,1,True,8,14,0.00015562772750854492,4152
15,1,1,True,8,14,0.00010901689529418945,4153
29,1,1,True,8,14,0.00011080503463745117,4154
19,1,1,True,8,9,4.971027374267578e-05,4155
22,0,0,True,7,22,0.0006034970283508301,4156
30,0,0,True,9,30,0.0014332771301269532,4157
28,0,1,False,7,14,0.00014297167460123697,4158
22,0,0,True,7,22,0.000598907470703125,4159
24,0,0,True,7,24,0.0005095005035400391,4160
18,1,1,True,6,17,0.00021163622538248697,4161
29,0,0,True,7,29,0.0008786320686340332,4162
20,1,1,True,10,10,6.380081176757813e-05,4163
15,0,0,True,7,15,0.00013387203216552734,4164
30,0,0,True,9,30,0.0008862018585205078,4165
19,0,0,True,7,19,0.0002523660659790039,4166
17,0,0,True,7,17,0.00017780065536499023,4167
23,1,1,True,6,11,8.074442545572917e-05,4168
27,0,0,True,7,27,0.0007378458976745605,4169
17,0,0,True,5,17,0.00021942456563313803,4170
25,0,0,True,7,25,0.0005745887756347656,4171
15,1,1,True,6,7,3.512700398763021e-05,4172
18,0,0,True,7,18,0.00032144784927368164,4173
28,0,1,False,7,14,0.00014328956604003906,4174
20,1,1,True,8,19,0.0003745555877685547,4175
20,0,0,True,5,20,0.00034817059834798175,4176
26,0,0,True,7,26,0.0006541013717651367,4177
28,0,0,True,7,28,0.0008571743965148926,4178
24,1,1,True,8,23,0.0004436373710632324,4179
16,0,0,True,7,16,0.0001545548439025879,4180
17,1,1,True,8,16,0.00015479326248168945,4181
24,0,0,True,11,24,0.0003631909688313802,4182
28,1,1,True,8,27,0.0007457137107849121,4183
23,0,0,True,7,23,0.0004431605339050293,4184
23,0,1,False,11,22,0.0003338336944580078,4185
18,1,1,True,8,17,0.00018012523651123047,4186
20,0,0,True,5,20,0.00034960110982259113,4187
29,0,0,True,7,29,0.0008640885353088379,4188
21,1,1,True,6,10,6.024042765299479e-05,4189
23,1,1,True,10,11,7.872581481933593e-05,4190
24,0,0,True,9,24,0.0004261970520019531,4191
19,0,1,False,9,18,0.00022041797637939453,4192
26,0,0,True,11,26,0.0007427136103312174,4193
15,1,1,True,6,7,3.759066263834635e-05,4194
15,1,1,True,8,14,0.00010836124420166016,4195
18,1,1,True,6,17,0.0002148151397705078,4196
21,1,1,True,6,10,6.461143493652344e-05,4197
21,0,0,True,9,21,0.00027632713317871094,4198
25,1,1,True,6,12,9.528795878092448e-05,4199
17,1,1,True,8,16,0.00015413761138916016,4200
23,0,0,True,11,23,0.0004921754201253256,4201
23,1,1,True,10,22,0.0005046367645263672,4202
25,0,0,True,7,25,0.0005733370780944824,4203
20,0,0,True,5,20,0.00034817059834798175,4204
25,0,0,True,7,25,0.0005764961242675781,4205
24,0,0,True,7,24,0.000541388988494873,4206
28,1,1,True,8,14,0.00015556812286376953,4207
19,0,0,True,7,19,0.0002492666244506836,4208
28,0,0,True,7,28,0.0008321404457092285,4209
24,1,1,True,6,12,0.00010148684183756511,4210
21,0,0,True,5,21,0.00040729840596516925,4211
19,1,1,True,6,9,4.847844441731771e-05,4212
23,1,1,True,6,11,7.54992167154948e-05,4213
26,1,1,True,10,25,0.0007747173309326172,4214
29,0,0,True,7,29,0.0009258389472961426,4215
19,1,1,True,8,9,5.0008296966552734e-05,4216
23,1,1,True,6,11,7.565816243489583e-05,4217
24,0,0,True,7,24,0.00051116943359375,4218
21,1,1,True,10,20,0.00024662017822265627,4219
23,1,1,True,12,22,0.00043133894602457684,4220
24,1,1,True,6,12,9.512901306152344e-05,4221
22,0,0,True,9,22,0.00032110214233398436,4222
18,0,0,True,7,18,0.00021439790725708008,4223
23,0,0,True,7,23,0.0004451274871826172,4224
24,1,1,True,6,12,8.535385131835938e-05,4225
19,1,1,True,8,9,4.941225051879883e-05,4226
30,1,1,True,8,29,0.0008703470230102539,4227
22,1,1,True,6,21,0.00040149688720703125,4228
23,1,1,True,6,11,7.541974385579427e-05,4229
23,1,1,True,8,11,8.445978164672852e-05,4230
28,0,0,True,7,28,0.0007685422897338867,4231
30,1,1,True,8,15,0.00012695789337158203,4232
27,1,1,True,16,26,0.0007258951663970947,4233
23,0,0,True,11,23,0.0003246466318766276,4234
29,0,0,True,7,29,0.0009360313415527344,4235
25,1,1,True,12,24,0.00036835670471191406,4236
21,1,1,True,10,20,0.00024685859680175783,4237
22,1,1,True,6,21,0.00040531158447265625,4238
24,1,1,True,8,23,0.0006856322288513184,4239
15,0,0,True,7,15,0.00012689828872680664,4240
15,0,0,True,7,15,0.00019294023513793945,4241
20,1,1,True,10,10,6.442070007324218e-05,4242
17,1,1,True,6,8,3.925959269205729e-05,4243
22,0,0,True,7,22,0.00039702653884887695,4244
23,1,1,True,10,22,0.00033969879150390624,4245
30,0,0,True,9,30,0.0013983726501464843,4246
29,0,0,True,7,29,0.0009181499481201172,4247
22,0,0,True,7,22,0.0003873109817504883,4248
25,1,1,True,6,12,9.528795878092448e-05,4249
29,1,1,True,8,28,0.0007792115211486816,4250
28,0,0,True,7,28,0.0007736682891845703,4251
23,1,1,True,10,11,7.753372192382812e-05,4252
18,1,1,True,8,17,0.00017774105072021484,4253
29,1,1,True,8,28,0.000830531120300293,4254
28,1,1,True,8,27,0.000736534595489502,4255
23,0,0,True,11,23,0.000324249267578125,4256
24,1,1,True,10,23,0.0003747463226318359,4257
19,0,0,True,7,19,0.00037664175033569336,4258
30,0,0,True,9,30,0.0014277935028076173,4259
28,1,1,True,8,14,0.00015413761138916016,4260
25,0,0,True,7,25,0.0005723834037780762,4261
29,1,1,True,8,14,0.00015532970428466797,4262
23,1,1,True,8,22,0.0003860592842102051,4263
24,0,0,True,7,24,0.0005037784576416016,4264
16,0,0,True,7,16,0.00015687942504882812,4265
27,1,1,True,10,26,0.0008769512176513671,4266
16,1,1,True,8,15,0.00015664100646972656,4267
18,1,1,True,8,17,0.00020956993103027344,4268
25,1,1,True,6,12,9.258588155110677e-05,4269
19,0,0,True,9,19,0.00021572113037109374,4270
29,0,0,True,7,29,0.0009618401527404785,4271
15,1,1,True,8,14,0.00015544891357421875,4272
25,0,0,True,7,25,0.0005762577056884766,4273
18,1,1,True,6,17,0.00021568934122721353,4274
21,1,1,True,6,20,0.00035945574442545575,4275
22,0,0,True,9,22,0.0003429412841796875,4276
21,0,0,True,5,21,0.0004018147786458333,4277
16,0,0,True,5,16,0.00018676122029622397,4278
20,0,0,True,9,20,0.00024847984313964845,4279
26,1,1,True,8,25,0.0006040334701538086,4280
18,0,0,True,7,18,0.00020891427993774414,4281
23,0,0,True,9,23,0.0005764961242675781,4282
18,0,0,True,7,18,0.00021094083786010742,4283
26,1,1,True,12,25,0.0006534655888875326,4284
20,0,0,True,7,20,0.00029146671295166016,4285
15,1,1,True,8,14,0.0001112222671508789,4286
25,0,0,True,9,25,0.000784921646118164,4287
19,1,1,True,8,18,0.0003323554992675781,4288
16,1,1,True,8,15,0.00013583898544311523,4289
18,1,1,True,6,17,0.00021537144978841147,4290
29,0,0,True,7,29,0.0009711384773254395,4291
27,0,0,True,9,27,0.001138925552368164,4292
23,0,0,True,9,23,0.0006222248077392579,4293
23,1,1,True,12,22,0.0003020763397216797,4294
19,0,0,True,9,19,0.0003426074981689453,4295
29,0,1,False,7,14,0.00015115737915039062,4296
22,1,1,True,8,11,9.816884994506836e-05,4297
19,0,0,True,7,19,0.00029021501541137695,4298
28,0,0,True,7,28,0.0008841156959533691,4299
21,1,1,True,6,20,0.00039076805114746094,4300
20,1,1,True,10,19,0.00022459030151367188,4301
30,0,0,True,9,30,0.00089111328125,4302
28,0,0,True,7,28,0.0008304715156555176,4303
28,1,1,True,8,27,0.0007629990577697754,4304
29,0,0,True,7,29,0.0009434819221496582,4305
28,0,0,True,7,28,0.0008237957954406738,4306
24,1,1,True,6,12,9.449323018391927e-05,4307
18,0,0,True,9,18,0.0002980232238769531,4308
28,0,0,True,7,28,0.0008124113082885742,4309
24,0,0,True,7,24,0.0005372762680053711,4310
30,1,1,True,8,29,0.0009604692459106445,4311
27,0,0,True,7,27,0.0007954835891723633,4312
24,1,1,True,6,12,9.751319885253906e-05,4313
18,0,0,True,7,18,0.0003255009651184082,4314
30,0,0,True,9,30,0.0009026527404785156,4315
24,0,0,True,7,24,0.000516355037689209,4316
25,1,1,True,8,24,0.0005130171775817871,4317
29,1,1,True,8,14,0.0001125335693359375,4318
29,0,0,True,7,29,0.000883638858795166,4319
17,1,1,True,6,16,0.00018588701883951822,4320
30,0,0,True,9,30,0.0013811588287353516,4321
17,0,0,True,7,17,0.00018292665481567383,4322
22,1,1,True,6,21,0.000400543212890625,4323
25,0,0,True,9,25,0.0009592533111572266,4324
18,0,0,True,9,18,0.0002655029296875,4325
29,0,0,True,7,29,0.000868380069732666,4326
29,0,0,True,7,29,0.0009562969207763672,4327
18,0,0,True,7,18,0.00021135807037353516,4328
19,1,1,True,8,18,0.00021398067474365234,4329
25,1,1,True,6,12,9.489059448242188e-05,4330
30,1,1,True,8,29,0.0009413957595825195,4331
15,1,1,True,6,7,2.8133392333984375e-05,4332
16,0,0,True,5,16,0.00018215179443359375,4333
16,0,0,True,7,16,0.00015693902969360352,4334
27,0,0,True,7,27,0.0007421374320983887,4335
19,0,0,True,9,19,0.0003143787384033203,4336
22,1,1,True,6,11,7.557868957519531e-05,4337
29,0,0,True,7,29,0.0009227395057678223,4338
30,1,1,True,8,29,0.0009348392486572266,4339
27,0,0,True,7,27,0.0007458329200744629,4340
30,1,1,True,8,29,0.0009250640869140625,4341
19,0,0,True,9,19,0.000315093994140625,4342
20,1,1,True,10,19,0.00021753311157226562,4343
17,0,0,True,5,17,0.00021616617838541666,4344
24,1,1,True,6,12,8.551279703776042e-05,4345
15,0,0,True,7,15,0.00013363361358642578,4346
17,0,0,True,7,17,0.00019687414169311523,4347
19,1,1,True,8,18,0.0003184676170349121,4348
30,0,0,True,9,30,0.0014273166656494141,4349
29,0,0,True,7,29,0.0009274482727050781,4350
30,0,0,True,9,30,0.0014049530029296875,4351
23,0,0,True,11,23,0.0004967053731282552,4352
20,1,1,True,6,10,6.024042765299479e-05,4353
18,0,0,True,9,18,0.00026974678039550783,4354
15,1,1,True,6,7,3.504753112792969e-05,4355
25,0,0,True,11,25,0.000657359759012858,4356
25,1,1,True,6,12,9.528795878092448e-05,4357
26,0,0,True,11,26,0.000748912493387858,4358
17,1,1,True,6,8,3.6716461181640625e-05,4359
19,1,1,True,8,9,5.173683166503906e-05,4360
29,1,1,True,8,14,0.0001583099365234375,4361
26,1,1,True,6,13,0.0001133282979329427,4362
16,0,0,True,5,16,0.00018421808878580728,4363
21,1,1,True,6,10,6.333986918131511e-05,4364
24,1,1,True,10,23,0.00037631988525390627,4365
30,1,1,True,8,29,0.0008705854415893555,4366
24,1,1,True,6,12,8.598963419596355e-05,4367
16,1,1,True,6,8,3.647804260253906e-05,4368
22,0,0,True,7,22,0.000604093074798584,4369
28,0,0,True,7,28,0.0008296966552734375,4370
30,1,1,True,8,15,0.00018471479415893555,4371
18,0,0,True,7,18,0.00021082162857055664,4372
22,0,0,True,7,22,0.00038826465606689453,4373
21,1,1,True,6,10,6.008148193359375e-05,4374
23,0,0,True,9,23,0.0003764629364013672,4375
19,1,1,True,10,18,0.0002737522125244141,4376
29,1,1,True,8,28,0.0008376240730285645,4377
24,0,0,True,11,24,0.000578920046488444,4378
24,0,0,True,11,24,0.00037368138631184894,4379
27,1,1,True,6,13,0.00011205673217773438,4380
30,0,0,True,9,30,0.000890350341796875,4381
15,1,1,True,8,14,0.00015532970428466797,4382
27,0,0,True,7,27,0.0007731318473815918,4383
20,1,1,True,10,19,0.0003159046173095703,4384
25,0,0,True,7,25,0.0005832910537719727,4385
25,1,1,True,6,12,8.598963419596355e-05,4386
19,1,1,True,8,18,0.0002110600471496582,4387
20,0,0,True,7,20,0.00029218196868896484,4388
17,0,0,True,7,17,0.00018066167831420898,4389
23,0,0,True,9,23,0.0005791187286376953,4390
20,1,1,True,8,19,0.00039130449295043945,4391
15,0,1,False,7,14,0.00015004475911458334,4392
24,1,1,True,10,23,0.0004055023193359375,4393
16,0,0,True,7,16,0.00016355514526367188,4394
21,1,1,True,6,20,0.0003597736358642578,4395
16,0,0,True,5,16,0.00018477439880371094,4396
28,1,1,True,8,27,0.0007495284080505371,4397
19,1,1,True,10,18,0.0001811981201171875,4398
29,0,0,True,7,29,0.0008720159530639648,4399
29,0,1,False,7,14,0.000141143798828125,4400
29,0,0,True,7,29,0.0009430646896362305,4401
29,1,1,True,8,28,0.0007714033126831055,4402
18,1,1,True,6,17,0.0002121130625406901,4403
19,1,1,True,8,9,4.988908767700195e-05,4404
23,0,0,True,11,23,0.0004941622416178385,4405
19,1,1,True,8,18,0.00020813941955566406,4406
27,1,1,True,8,26,0.0006521940231323242,4407
23,0,0,True,9,23,0.0005860328674316406,4408
15,1,1,True,6,7,2.8212865193684895e-05,4409
19,1,1,True,8,9,5.4955482482910156e-05,4410
21,0,0,True,9,21,0.00027356147766113283,4411
16,1,1,True,8,15,0.00018548965454101562,4412
23,0,0,True,11,23,0.00032587846120198566,4413
28,0,0,True,7,28,0.0007772445678710938,4414
24,0,0,True,7,24,0.0005129575729370117,4415
30,1,0,False,8,30,0.0010644793510437012,4416
23,0,0,True,7,23,0.0006917715072631836,4417
21,1,1,True,8,10,6.526708602905273e-05,4418
20,0,0,True,7,20,0.00029414892196655273,4419
21,0,0,True,7,21,0.0003273487091064453,4420
25,0,0,True,13,25,0.0005749974931989397,4421
20,0,0,True,7,20,0.0002886056900024414,4422
23,0,0,True,7,23,0.000478208065032959,4423
16,0,0,True,5,16,0.00018421808878580728,4424
16,0,0,True,7,16,0.00015372037887573242,4425
24,0,0,True,9,24,0.0009703636169433594,4426
20,0,1,False,9,10,0.0001087188720703125,4427
26,1,1,True,10,25,0.0010682106018066405,4428
23,1,1,True,8,11,0.00012058019638061523,4429
24,0,0,True,11,24,0.0005147457122802734,4430
17,0,1,False,7,8,7.144610087076823e-05,4431
24,1,1,True,6,12,0.00012493133544921875,4432
21,0,0,True,9,21,0.0003887176513671875,4433
26,1,1,True,6,13,0.00015497207641601562,4434
18,0,0,True,9,18,0.0003202915191650391,4435
25,1,1,True,6,12,8.58306884765625e-05,4436
17,1,1,True,6,8,3.66369883219401e-05,4437
28,0,0,True,7,28,0.0008284449577331543,4438
20,0,0,True,9,20,0.00024814605712890624,4439
20,0,1,False,9,10,7.545948028564453e-05,4440
28,1,1,True,8,27,0.000746309757232666,4441
28,0,0,True,7,28,0.0009396076202392578,4442
27,0,0,True,11,27,0.0012412071228027344,4443
30,1,0,False,8,30,0.0010611414909362793,4444
28,0,0,True,7,28,0.0008310079574584961,4445
26,1,1,True,6,13,0.00011261304219563802,4446
18,1,1,True,8,9,5.894899368286133e-05,4447
27,0,0,True,11,27,0.0012406110763549805,4448
26,0,0,True,7,26,0.0006526708602905273,4449
16,0,0,True,7,16,0.00015658140182495117,4450
26,0,0,True,11,26,0.0009495019912719727,4451
26,1,1,True,6,13,0.00010267893473307292,4452
16,0,0,True,7,16,0.00015717744827270508,4453
15,1,1,True,8,14,0.00015848875045776367,4454
21,0,0,True,5,21,0.0004013379414876302,4455
21,1,1,True,6,20,0.00036032994588216144,4456
17,0,0,True,7,17,0.00020498037338256836,4457
19,0,1,False,9,18,0.00022149085998535156,4458
30,0,0,True,9,30,0.0008862495422363281,4459
24,0,0,True,7,24,0.0005089640617370605,4460
22,1,1,True,6,11,7.557868957519531e-05,4461
29,1,1,True,8,14,0.00011098384857177734,4462
18,1,1,True,8,9,5.0067901611328125e-05,4463
19,1,1,True,8,9,5.501508712768555e-05,4464
23,1,1,True,12,22,0.0004330078760782878,4465
20,1,1,True,10,10,6.427764892578126e-05,4466
28,1,1,True,8,14,0.00016063451766967773,4467
28,0,0,True,7,28,0.0008404850959777832,4468
27,0,0,True,7,27,0.0007926821708679199,4469
25,1,1,True,10,24,0.0008482933044433594,4470
17,1,1,True,8,16,0.00015527009963989258,4471
16,0,0,True,5,16,0.0001922448476155599,4472
27,0,0,True,7,27,0.0007445216178894043,4473
24,0,0,True,9,24,0.0004234790802001953,4474
26,1,1,True,14,25,0.0007162094116210938,4475
24,1,1,True,6,12,9.576479593912761e-05,4476
25,0,0,True,7,25,0.0005729198455810547,4477
24,0,0,True,13,24,0.0006354195731026786,4478
26,0,0,True,11,26,0.000762939453125,4479
15,0,0,True,7,15,0.00018489360809326172,4480
20,0,0,True,9,20,0.00024523735046386717,4481
25,1,1,True,8,24,0.0005066394805908203,4482
26,0,0,True,7,26,0.0006472468376159668,4483
24,1,1,True,10,23,0.0005722999572753906,4484
17,0,0,True,7,17,0.00017762184143066406,4485
18,0,0,True,9,18,0.0001803874969482422,4486
16,1,1,True,8,15,0.00013679265975952148,4487
15,1,1,True,6,7,3.47296396891276e-05,4488
28,1,1,True,10,27,0.0010266304016113281,4489
20,0,0,True,9,20,0.00025992393493652345,4490
15,0,0,True,7,15,0.0001881122589111328,4491
16,0,0,True,7,16,0.00015538930892944336,4492
19,1,1,True,8,9,5.53131103515625e-05,4493
28,0,0,True,7,28,0.0007793307304382324,4494
19,1,1,True,8,18,0.00032341480255126953,4495
30,0,0,True,9,30,0.0008625030517578125,4496
19,0,0,True,9,19,0.0002148151397705078,4497
27,1,1,True,16,26,0.0007290542125701904,4498
30,0,0,True,9,30,0.0014247417449951172,4499
26,1,1,True,6,13,0.00011205673217773438,4500
25,0,0,True,9,25,0.0007656574249267578,4501
17,1,1,True,8,16,0.0001589655876159668,4502
25,0,0,True,13,25,0.0005789824894496373,4503
27,1,1,True,10,26,0.0008937358856201172,4504
20,1,1,True,10,19,0.000310516357421875,4505
25,0,0,True,9,25,0.0009584903717041015,4506
29,0,0,True,7,29,0.0009233951568603516,4507
17,0,0,True,5,17,0.00021505355834960938,4508
23,1,1,True,8,11,8.660554885864258e-05,4509
25,1,1,True,12,24,0.0003677209218343099,4510
20,0,0,True,9,20,0.00026192665100097654,4511
17,1,1,True,6,8,3.695487976074219e-05,4512
20,0,0,True,9,20,0.0002488613128662109,4513
22,1,1,True,10,11,8.759498596191406e-05,4514
27,1,1,True,6,13,0.00010959307352701823,4515
23,1,1,True,6,11,7.565816243489583e-05,4516
19,0,0,True,9,19,0.0002162933349609375,4517
21,1,1,True,6,10,6.008148193359375e-05,4518
23,0,0,True,7,23,0.00045049190521240234,4519
19,0,0,True,9,19,0.00021619796752929686,4520
26,1,1,True,6,13,0.0001098314921061198,4521
19,0,0,True,9,19,0.00022439956665039064,4522
24,1,1,True,12,23,0.0003428061803181966,4523
22,1,1,True,10,11,8.296966552734375e-05,4524
26,1,1,True,12,25,0.001336812973022461,4525
23,1,1,True,6,11,8.042653401692708e-05,4526
27,1,1,True,12,26,0.0011958678563435872,4527
27,0,0,True,13,27,0.0009375980922154018,4528
25,1,1,True,6,12,9.552637736002605e-05,4529
28,0,0,True,7,28,0.0008332133293151855,4530
25,0,0,True,9,25,0.000763559341430664,4531
25,1,1,True,10,24,0.0004250526428222656,4532
16,1,1,True,6,8,3.6557515462239586e-05,4533
26,1,1,True,8,25,0.0005821585655212402,4534
15,1,1,True,8,14,0.0001533031463623047,4535
24,0,0,True,7,24,0.0005068182945251465,4536
18,1,1,True,8,9,5.710124969482422e-05,4537
22,0,0,True,7,22,0.0005986690521240234,4538
16,1,1,True,8,15,0.0001881122589111328,4539
21,0,0,True,7,21,0.0003254413604736328,4540
21,0,0,True,5,21,0.00039998690287272137,4541
26,0,0,True,9,26,0.0008738040924072266,4542
26,0,0,True,7,26,0.0006483793258666992,4543
23,0,0,True,11,23,0.00032532215118408203,4544
22,1,1,True,6,11,7.541974385579427e-05,4545
20,0,0,True,7,20,0.00029081106185913086,4546
25,1,1,True,8,24,0.0005026459693908691,4547
23,0,0,True,11,23,0.0003350575764973958,4548
15,1,1,True,6,7,3.902117411295573e-05,4549
23,1,1,True,6,11,8.296966552734375e-05,4550
26,1,1,True,8,25,0.000599980354309082,4551
18,1,1,True,8,17,0.0001837015151977539,4552
29,0,0,True,7,29,0.0008990168571472168,4553
24,1,1,True,6,12,9.878476460774739e-05,4554
29,1,1,True,8,28,0.0008502006530761719,4555
20,0,0,True,5,20,0.00037296613057454425,4556
15,0,0,True,7,15,0.00013172626495361328,4557
28,0,0,True,7,28,0.0008513331413269043,4558
26,0,0,True,7,26,0.0006803274154663086,4559
16,1,1,True,6,8,3.647804260253906e-05,4560
21,1,1,True,6,20,0.0003616015116373698,4561
29,0,0,True,7,29,0.0009518265724182129,4562
25,0,0,True,7,25,0.000574648380279541,4563
17,0,0,True,5,17,0.00023937225341796875,4564
17,1,1,True,8,8,4.45246696472168e-05,4565
17,1,1,True,6,16,0.0001815160115559896,4566
23,0,0,True,9,23,0.0003807544708251953,4567
24,1,1,True,6,12,8.495648701985677e-05,4568
23,0,0,True,7,23,0.00044792890548706055,4569
26,1,1,True,6,13,0.00010585784912109375,4570
24,1,1,True,6,12,8.598963419596355e-05,4571
30,1,1,True,8,15,0.0001315474510192871,4572
21,0,0,True,7,21,0.0003349184989929199,4573
25,1,1,True,10,24,0.0006712436676025391,4574
21,1,1,True,6,10,6.0399373372395836e-05,4575
30,1,1,True,8,29,0.0009540319442749023,4576
24,0,0,True,7,24,0.0005092620849609375,4577
27,0,0,True,9,27,0.0009924411773681641,4578
19,1,1,True,8,9,5.716085433959961e-05,4579
21,1,1,True,6,20,0.00034920374552408856,4580
30,1,0,False,8,30,0.0010589361190795898,4581
30,1,1,True,8,15,0.00018465518951416016,4582
25,0,0,True,11,25,0.000654896100362142,4583
21,0,0,True,9,21,0.0002718925476074219,4584
26,0,0,True,7,26,0.0006579756736755371,4585
16,0,0,True,7,16,0.0001500844955444336,4586
28,1,1,True,8,14,0.00015980005264282227,4587
18,0,0,True,7,18,0.0002116560935974121,4588
23,1,1,True,10,22,0.00032725334167480467,4589
30,0,0,True,9,30,0.0013886451721191405,4590
19,1,1,True,6,9,5.269050598144531e-05,4591
19,0,0,True,9,19,0.0003131389617919922,4592
15,0,0,True,7,15,0.00018978118896484375,4593
18,0,0,True,9,18,0.0002727508544921875,4594
25,1,1,True,6,12,9.028116861979167e-05,4595
20,1,1,True,8,19,0.0003879070281982422,4596
22,1,1,True,10,21,0.0002826213836669922,4597
25,1,1,True,10,24,0.00088043212890625,4598
29,0,1,False,7,14,0.00014599164326985678,4599
18,1,1,True,8,17,0.0001748800277709961,4600
20,0,1,False,9,10,7.539987564086914e-05,4601
16,1,1,True,8,15,0.0001901388168334961,4602
25,0,0,True,7,25,0.0005766749382019043,4603
19,0,0,True,7,19,0.0003743171691894531,4604
21,1,1,True,6,20,0.000348965326944987,4605
25,0,0,True,13,25,0.0007105895451136998,4606
22,0,0,True,7,22,0.000629723072052002,4607
24,1,1,True,6,12,8.877118428548177e-05,4608
29,0,0,True,7,29,0.0008777379989624023,4609
20,0,0,True,5,20,0.0003592967987060547,4610
21,0,0,True,5,21,0.000408172607421875,4611
19,1,1,True,8,9,5.519390106201172e-05,4612
20,1,1,True,10,10,6.403923034667969e-05,4613
25,0,0,True,7,25,0.0005755424499511719,4614
29,0,1,False,7,14,0.00014297167460123697,4615
26,1,1,True,12,25,0.0006640752156575521,4616
17,0,0,True,7,17,0.00017791986465454102,4617
22,0,0,True,7,22,0.0003829002380371094,4618
